matrix_name rows cols nnz block_size scramble algo mask tau centroid VBR_nzcount VBR_nzblocks_count VBR_average_height VBR_longest_row
pkustk10 80676 80676 2194830 16 0 clubs 1 09 64 19595136 76557 15.9973 58
pkustk10 80676 80676 2194830 16 0 clubs 16 01 64 13039184 50939 15.9986 57
pkustk10 80676 80676 2194830 16 0 clubs 16 03 64 13448272 52537 15.9986 57
pkustk10 80676 80676 2194830 16 0 clubs 16 06 64 14625232 57136 15.9985 55
pkustk10 80676 80676 2194830 16 0 clubs 16 09 64 21435856 83740 15.999 56
pkustk10 80676 80676 2194830 16 0 clubs 64 01 64 13347152 52142 15.9986 57
pkustk10 80676 80676 2194830 16 0 clubs 64 03 64 14369616 56136 15.9987 58
pkustk10 80676 80676 2194830 16 0 clubs 64 06 64 18437056 72025 15.999 55
pkustk10 80676 80676 2194830 16 0 clubs 64 09 64 24105600 94176 15.998 92
pkustk10 80676 80676 2194830 16 0 clubs 256 01 64 16725840 65340 15.9989 62
pkustk10 80676 80676 2194830 16 0 clubs 256 03 64 17999696 70316 15.999 62
pkustk10 80676 80676 2194830 16 0 clubs 256 06 64 20688576 80820 15.9991 68
pkustk10 80676 80676 2194830 16 0 clubs 256 09 64 22234880 86870 15.9975 71
pkustk10 80676 80676 2194830 16 0 clubs 1 01 64 13234512 51702 15.9986 58
pkustk10 80676 80676 2194830 16 0 clubs 1 03 64 13610320 53170 15.9986 58
pkustk10 80676 80676 2194830 16 0 clubs 1 06 64 14466384 56514 15.9987 62
pkustk10 80676 80676 2194830 16 0 clubs 1 09 64 19595136 76557 15.9973 58
pkustk10 80676 80676 2194830 16 0 clubs 16 01 64 13039184 50939 15.9986 57
pkustk10 80676 80676 2194830 16 0 clubs 16 03 64 13448272 52537 15.9986 57
pkustk10 80676 80676 2194830 16 0 clubs 16 06 64 14625232 57136 15.9985 55
pkustk10 80676 80676 2194830 16 0 clubs 16 09 64 21435856 83740 15.999 56
pkustk10 80676 80676 2194830 16 0 clubs 64 01 64 13347152 52142 15.9986 57
pkustk10 80676 80676 2194830 16 0 clubs 64 03 64 14369616 56136 15.9987 58
pkustk10 80676 80676 2194830 16 0 clubs 64 06 64 18437056 72025 15.999 55
pkustk10 80676 80676 2194830 16 0 clubs 64 09 64 24105600 94176 15.998 92
pkustk10 80676 80676 2194830 16 0 clubs 256 01 64 16725840 65340 15.9989 62
pkustk10 80676 80676 2194830 16 0 clubs 256 03 64 17999696 70316 15.999 62
pkustk10 80676 80676 2194830 16 0 clubs 256 06 64 20688576 80820 15.9991 68
pkustk10 80676 80676 2194830 16 0 clubs 256 09 64 22234880 86870 15.9975 71
pkustk10 80676 80676 2194830 16 0 clubs 1 01 128 13252176 51771 15.9986 58
pkustk10 80676 80676 2194830 16 0 clubs 1 03 128 13605968 53153 15.9986 58
pkustk10 80676 80676 2194830 16 0 clubs 1 06 128 14422352 56342 15.9987 56
pkustk10 80676 80676 2194830 16 0 clubs 1 09 128 19659584 76808 15.9978 60
pkustk10 80676 80676 2194830 16 0 clubs 16 01 128 13038928 50938 15.9986 57
pkustk10 80676 80676 2194830 16 0 clubs 16 03 128 13443664 52519 15.9986 57
pkustk10 80676 80676 2194830 16 0 clubs 16 06 128 14563024 56893 15.9985 50
pkustk10 80676 80676 2194830 16 0 clubs 16 09 128 21404944 83620 15.9989 55
pkustk10 80676 80676 2194830 16 0 clubs 64 01 128 13192272 51537 15.9986 57
pkustk10 80676 80676 2194830 16 0 clubs 64 03 128 14241616 55636 15.9987 57
pkustk10 80676 80676 2194830 16 0 clubs 64 06 128 18383808 71817 15.999 58
pkustk10 80676 80676 2194830 16 0 clubs 64 09 128 24003904 93778 15.998 80
pkustk10 80676 80676 2194830 16 0 clubs 256 01 128 15271504 59659 15.9988 62
pkustk10 80676 80676 2194830 16 0 clubs 256 03 128 17093968 66778 15.9989 63
pkustk10 80676 80676 2194830 16 0 clubs 256 06 128 20475392 79988 15.9991 72
pkustk10 80676 80676 2194830 16 0 clubs 256 09 128 22260352 86971 15.9971 79
pkustk11 87804 87804 2652858 16 0 clubs 1 01 64 19142416 74783 15.9983 64
pkustk11 87804 87804 2652858 16 0 clubs 1 03 64 19657232 76794 15.9984 64
pkustk11 87804 87804 2652858 16 0 clubs 1 06 64 20267280 79177 15.9984 71
pkustk11 87804 87804 2652858 16 0 clubs 1 09 64 27908224 109023 15.9992 82
pkustk11 87804 87804 2652858 16 0 clubs 16 01 64 19021584 74311 15.9983 64
pkustk11 87804 87804 2652858 16 0 clubs 16 03 64 19240464 75166 15.9984 65
pkustk11 87804 87804 2652858 16 0 clubs 16 06 64 19767504 77226 15.9982 67
pkustk11 87804 87804 2652858 16 0 clubs 16 09 64 29838800 116565 15.9992 94
pkustk11 87804 87804 2652858 16 0 clubs 64 01 64 19294224 75376 15.9984 64
pkustk11 87804 87804 2652858 16 0 clubs 64 03 64 20425744 79796 15.9984 63
pkustk11 87804 87804 2652858 16 0 clubs 64 06 64 23910864 93407 15.9992 70
pkustk11 87804 87804 2652858 16 0 clubs 64 09 64 32254736 126002 15.9992 92
pkustk11 87804 87804 2652858 16 0 clubs 256 01 64 22200592 86729 15.9986 64
pkustk11 87804 87804 2652858 16 0 clubs 256 03 64 23125776 90343 15.9986 70
pkustk11 87804 87804 2652858 16 0 clubs 256 06 64 26558784 103753 15.9989 92
pkustk11 87804 87804 2652858 16 0 clubs 256 09 64 29504832 115263 15.9988 90
pkustk11 87804 87804 2652858 16 0 clubs 1 01 64 19142416 74783 15.9983 64
pkustk11 87804 87804 2652858 16 0 clubs 1 03 64 19657232 76794 15.9984 64
pkustk11 87804 87804 2652858 16 0 clubs 1 06 64 20267280 79177 15.9984 71
pkustk11 87804 87804 2652858 16 0 clubs 1 09 64 27908224 109023 15.9992 82
pkustk11 87804 87804 2652858 16 0 clubs 16 01 64 19021584 74311 15.9983 64
pkustk11 87804 87804 2652858 16 0 clubs 16 03 64 19240464 75166 15.9984 65
pkustk11 87804 87804 2652858 16 0 clubs 16 06 64 19767504 77226 15.9982 67
pkustk11 87804 87804 2652858 16 0 clubs 16 09 64 29838800 116565 15.9992 94
pkustk11 87804 87804 2652858 16 0 clubs 64 01 64 19294224 75376 15.9984 64
pkustk11 87804 87804 2652858 16 0 clubs 64 03 64 20425744 79796 15.9984 63
pkustk11 87804 87804 2652858 16 0 clubs 64 06 64 23910864 93407 15.9992 70
pkustk11 87804 87804 2652858 16 0 clubs 64 09 64 32254736 126002 15.9992 92
pkustk11 87804 87804 2652858 16 0 clubs 256 01 64 22200592 86729 15.9986 64
pkustk11 87804 87804 2652858 16 0 clubs 256 03 64 23125776 90343 15.9986 70
pkustk11 87804 87804 2652858 16 0 clubs 256 06 64 26558784 103753 15.9989 92
pkustk11 87804 87804 2652858 16 0 clubs 256 09 64 29504832 115263 15.9988 90
pkustk11 87804 87804 2652858 16 0 clubs 1 01 128 19140112 74774 15.9983 64
pkustk11 87804 87804 2652858 16 0 clubs 1 03 128 19656208 76790 15.9984 64
pkustk11 87804 87804 2652858 16 0 clubs 1 06 128 20061200 78372 15.9984 74
pkustk11 87804 87804 2652858 16 0 clubs 1 09 128 27770560 108486 15.9991 73
pkustk11 87804 87804 2652858 16 0 clubs 16 01 128 19023376 74318 15.9983 65
pkustk11 87804 87804 2652858 16 0 clubs 16 03 128 19249936 75203 15.9984 65
pkustk11 87804 87804 2652858 16 0 clubs 16 06 128 19765456 77218 15.9982 67
pkustk11 87804 87804 2652858 16 0 clubs 16 09 128 29613008 115683 15.9992 80
pkustk11 87804 87804 2652858 16 0 clubs 64 01 128 19146000 74797 15.9983 64
pkustk11 87804 87804 2652858 16 0 clubs 64 03 128 20294672 79284 15.9984 63
pkustk11 87804 87804 2652858 16 0 clubs 64 06 128 23725008 92681 15.9992 65
pkustk11 87804 87804 2652858 16 0 clubs 64 09 128 32353872 126391 15.9991 99
pkustk11 87804 87804 2652858 16 0 clubs 256 01 128 21228560 82932 15.9985 64
pkustk11 87804 87804 2652858 16 0 clubs 256 03 128 22443792 87679 15.9986 68
pkustk11 87804 87804 2652858 16 0 clubs 256 06 128 26981072 105400 15.9993 90
pkustk11 87804 87804 2652858 16 0 clubs 256 09 128 29754816 116237 15.9992 94
pkustk12 94653 94653 3803485 16 0 clubs 1 01 64 27622361 108059 15.9765 848
pkustk12 94653 94653 3803485 16 0 clubs 1 03 64 27076009 105925 15.976 848
pkustk12 94653 94653 3803485 16 0 clubs 1 06 64 26153113 102316 15.9758 848
pkustk12 94653 94653 3803485 16 0 clubs 1 09 64 31107705 121590 15.9901 837
pkustk12 94653 94653 3803485 16 0 clubs 16 01 64 27152345 106223 15.9761 848
pkustk12 94653 94653 3803485 16 0 clubs 16 03 64 26802857 104858 15.9757 849
pkustk12 94653 94653 3803485 16 0 clubs 16 06 64 26003353 101731 15.9756 827
pkustk12 94653 94653 3803485 16 0 clubs 16 09 64 33648057 131595 15.981 1114
pkustk12 94653 94653 3803485 16 0 clubs 64 01 64 27553753 107791 15.9764 848
pkustk12 94653 94653 3803485 16 0 clubs 64 03 64 27427801 107299 15.9763 848
pkustk12 94653 94653 3803485 16 0 clubs 64 06 64 28606809 111843 15.9861 1079
pkustk12 94653 94653 3803485 16 0 clubs 64 09 64 36197801 141503 15.9882 1033
pkustk12 94653 94653 3803485 16 0 clubs 256 01 64 29945097 117129 15.9787 830
pkustk12 94653 94653 3803485 16 0 clubs 256 03 64 30125177 117833 15.9788 833
pkustk12 94653 94653 3803485 16 0 clubs 256 06 64 32115337 125554 15.9869 860
pkustk12 94653 94653 3803485 16 0 clubs 256 09 64 39724329 155277 15.9894 766
pkustk12 94653 94653 3803485 16 0 clubs 1 01 64 27622361 108059 15.9765 848
pkustk12 94653 94653 3803485 16 0 clubs 1 03 64 27076009 105925 15.976 848
pkustk12 94653 94653 3803485 16 0 clubs 1 06 64 26153113 102316 15.9758 848
pkustk12 94653 94653 3803485 16 0 clubs 1 09 64 31107705 121590 15.9901 837
pkustk12 94653 94653 3803485 16 0 clubs 16 01 64 27152345 106223 15.9761 848
pkustk12 94653 94653 3803485 16 0 clubs 16 03 64 26802857 104858 15.9757 849
pkustk12 94653 94653 3803485 16 0 clubs 16 06 64 26003353 101731 15.9756 827
pkustk12 94653 94653 3803485 16 0 clubs 16 09 64 33648057 131595 15.981 1114
pkustk12 94653 94653 3803485 16 0 clubs 64 01 64 27553753 107791 15.9764 848
pkustk12 94653 94653 3803485 16 0 clubs 64 03 64 27427801 107299 15.9763 848
pkustk12 94653 94653 3803485 16 0 clubs 64 06 64 28606809 111843 15.9861 1079
pkustk12 94653 94653 3803485 16 0 clubs 64 09 64 36197801 141503 15.9882 1033
pkustk12 94653 94653 3803485 16 0 clubs 256 01 64 29945097 117129 15.9787 830
pkustk12 94653 94653 3803485 16 0 clubs 256 03 64 30125177 117833 15.9788 833
pkustk12 94653 94653 3803485 16 0 clubs 256 06 64 32115337 125554 15.9869 860
pkustk12 94653 94653 3803485 16 0 clubs 256 09 64 39724329 155277 15.9894 766
pkustk12 94653 94653 3803485 16 0 clubs 1 01 128 27624665 108068 15.9765 848
pkustk12 94653 94653 3803485 16 0 clubs 1 03 128 26923481 105329 15.9758 848
pkustk12 94653 94653 3803485 16 0 clubs 1 06 128 26562969 103917 15.9761 849
pkustk12 94653 94653 3803485 16 0 clubs 1 09 128 31789529 124253 15.9904 845
pkustk12 94653 94653 3803485 16 0 clubs 16 01 128 27151065 106218 15.976 848
pkustk12 94653 94653 3803485 16 0 clubs 16 03 128 26769321 104727 15.9757 849
pkustk12 94653 94653 3803485 16 0 clubs 16 06 128 26525289 103770 15.9761 849
pkustk12 94653 94653 3803485 16 0 clubs 16 09 128 34557721 135151 15.9812 879
pkustk12 94653 94653 3803485 16 0 clubs 64 01 128 27370457 107075 15.9762 848
pkustk12 94653 94653 3803485 16 0 clubs 64 03 128 26984153 105566 15.9759 849
pkustk12 94653 94653 3803485 16 0 clubs 64 06 128 29673305 116009 15.9866 807
pkustk12 94653 94653 3803485 16 0 clubs 64 09 128 38393209 150079 15.9889 994
pkustk12 94653 94653 3803485 16 0 clubs 256 01 128 28975225 113341 15.978 833
pkustk12 94653 94653 3803485 16 0 clubs 256 03 128 30037977 117495 15.9783 848
pkustk12 94653 94653 3803485 16 0 clubs 256 06 128 32289929 126236 15.987 989
pkustk12 94653 94653 3803485 16 0 clubs 256 09 128 40370249 157772 15.9924 817
pkustk13 94893 94893 3355860 16 0 clubs 1 01 64 35919145 140329 15.9978 168
pkustk13 94893 94893 3355860 16 0 clubs 1 03 64 36166441 141295 15.9978 161
pkustk13 94893 94893 3355860 16 0 clubs 1 06 64 34296793 133981 15.999 160
pkustk13 94893 94893 3355860 16 0 clubs 1 09 64 42628745 166526 15.9994 132
pkustk13 94893 94893 3355860 16 0 clubs 16 01 64 35817001 139930 15.9977 168
pkustk13 94893 94893 3355860 16 0 clubs 16 03 64 35730729 139593 15.9977 156
pkustk13 94893 94893 3355860 16 0 clubs 16 06 64 34621529 135248 15.9992 132
pkustk13 94893 94893 3355860 16 0 clubs 16 09 64 49677049 194059 15.9994 151
pkustk13 94893 94893 3355860 16 0 clubs 64 01 64 36224041 141520 15.9978 168
pkustk13 94893 94893 3355860 16 0 clubs 64 03 64 36211129 141466 15.9982 173
pkustk13 94893 94893 3355860 16 0 clubs 64 06 64 38861440 151816 15.9987 142
pkustk13 94893 94893 3355860 16 0 clubs 64 09 64 49238320 192352 15.9989 180
pkustk13 94893 94893 3355860 16 0 clubs 256 01 64 37582121 146825 15.9979 165
pkustk13 94893 94893 3355860 16 0 clubs 256 03 64 36532025 142715 15.9988 162
pkustk13 94893 94893 3355860 16 0 clubs 256 06 64 40668601 158875 15.9988 170
pkustk13 94893 94893 3355860 16 0 clubs 256 09 64 47305760 184802 15.9989 166
pkustk13 94893 94893 3355860 16 0 clubs 1 01 64 35919145 140329 15.9978 168
pkustk13 94893 94893 3355860 16 0 clubs 1 03 64 36166441 141295 15.9978 161
pkustk13 94893 94893 3355860 16 0 clubs 1 06 64 34296793 133981 15.999 160
pkustk13 94893 94893 3355860 16 0 clubs 1 09 64 42628745 166526 15.9994 132
pkustk13 94893 94893 3355860 16 0 clubs 16 01 64 35817001 139930 15.9977 168
pkustk13 94893 94893 3355860 16 0 clubs 16 03 64 35730729 139593 15.9977 156
pkustk13 94893 94893 3355860 16 0 clubs 16 06 64 34621529 135248 15.9992 132
pkustk13 94893 94893 3355860 16 0 clubs 16 09 64 49677049 194059 15.9994 151
pkustk13 94893 94893 3355860 16 0 clubs 64 01 64 36224041 141520 15.9978 168
pkustk13 94893 94893 3355860 16 0 clubs 64 03 64 36211129 141466 15.9982 173
pkustk13 94893 94893 3355860 16 0 clubs 64 06 64 38861440 151816 15.9987 142
pkustk13 94893 94893 3355860 16 0 clubs 64 09 64 49238320 192352 15.9989 180
pkustk13 94893 94893 3355860 16 0 clubs 256 01 64 37582121 146825 15.9979 165
pkustk13 94893 94893 3355860 16 0 clubs 256 03 64 36532025 142715 15.9988 162
pkustk13 94893 94893 3355860 16 0 clubs 256 06 64 40668601 158875 15.9988 170
pkustk13 94893 94893 3355860 16 0 clubs 256 09 64 47305760 184802 15.9989 166
pkustk13 94893 94893 3355860 16 0 clubs 1 01 128 35915817 140316 15.9978 168
pkustk13 94893 94893 3355860 16 0 clubs 1 03 128 36127529 141143 15.9978 161
pkustk13 94893 94893 3355860 16 0 clubs 1 06 128 34368729 134262 15.999 163
pkustk13 94893 94893 3355860 16 0 clubs 1 09 128 42700873 166810 15.9992 128
pkustk13 94893 94893 3355860 16 0 clubs 16 01 128 35816489 139928 15.9977 168
pkustk13 94893 94893 3355860 16 0 clubs 16 03 128 35734313 139607 15.9977 156
pkustk13 94893 94893 3355860 16 0 clubs 16 06 128 34685289 135498 15.9991 132
pkustk13 94893 94893 3355860 16 0 clubs 16 09 128 49935520 195070 15.9994 154
pkustk13 94893 94893 3355860 16 0 clubs 64 01 128 35928617 140366 15.9978 168
pkustk13 94893 94893 3355860 16 0 clubs 64 03 128 36128953 141145 15.9982 173
pkustk13 94893 94893 3355860 16 0 clubs 64 06 128 38859497 151805 15.9991 129
pkustk13 94893 94893 3355860 16 0 clubs 64 09 128 49841712 194703 15.9994 167
pkustk13 94893 94893 3355860 16 0 clubs 256 01 128 37214249 145388 15.9978 161
pkustk13 94893 94893 3355860 16 0 clubs 256 03 128 36101689 141034 15.9987 162
pkustk13 94893 94893 3355860 16 0 clubs 256 06 128 40399593 157830 15.9982 157
pkustk13 94893 94893 3355860 16 0 clubs 256 09 128 46730297 182552 15.9991 167
pli 22695 22695 686502 16 0 clubs 1 01 64 4657217 18197 15.996 28
pli 22695 22695 686502 16 0 clubs 1 03 64 4677185 18275 15.9961 28
pli 22695 22695 686502 16 0 clubs 1 06 64 5011297 19579 15.9977 29
pli 22695 22695 686502 16 0 clubs 1 09 64 8171361 31923 15.9986 51
pli 22695 22695 686502 16 0 clubs 16 01 64 4657473 18198 15.996 28
pli 22695 22695 686502 16 0 clubs 16 03 64 4906817 19172 15.9962 28
pli 22695 22695 686502 16 0 clubs 16 06 64 5732817 22398 15.9976 32
pli 22695 22695 686502 16 0 clubs 16 09 64 7848449 30665 15.9968 50
pli 22695 22695 686502 16 0 clubs 64 01 64 4757057 18587 15.9961 28
pli 22695 22695 686502 16 0 clubs 64 03 64 5849153 22853 15.9972 32
pli 22695 22695 686502 16 0 clubs 64 06 64 6755617 26395 15.9969 47
pli 22695 22695 686502 16 0 clubs 64 09 64 7781760 30402 15.9982 48
pli 22695 22695 686502 16 0 clubs 256 01 64 5985264 23385 15.9969 41
pli 22695 22695 686502 16 0 clubs 256 03 64 6491632 25363 15.9972 41
pli 22695 22695 686502 16 0 clubs 256 06 64 6875872 26869 15.9943 42
pli 22695 22695 686502 16 0 clubs 256 09 64 6957904 27190 15.994 43
pli 22695 22695 686502 16 0 clubs 1 01 64 4657217 18197 15.996 28
pli 22695 22695 686502 16 0 clubs 1 03 64 4677185 18275 15.9961 28
pli 22695 22695 686502 16 0 clubs 1 06 64 5011297 19579 15.9977 29
pli 22695 22695 686502 16 0 clubs 1 09 64 8171361 31923 15.9986 51
pli 22695 22695 686502 16 0 clubs 16 01 64 4657473 18198 15.996 28
pli 22695 22695 686502 16 0 clubs 16 03 64 4906817 19172 15.9962 28
pli 22695 22695 686502 16 0 clubs 16 06 64 5732817 22398 15.9976 32
pli 22695 22695 686502 16 0 clubs 16 09 64 7848449 30665 15.9968 50
pli 22695 22695 686502 16 0 clubs 64 01 64 4757057 18587 15.9961 28
pli 22695 22695 686502 16 0 clubs 64 03 64 5849153 22853 15.9972 32
pli 22695 22695 686502 16 0 clubs 64 06 64 6755617 26395 15.9969 47
pli 22695 22695 686502 16 0 clubs 64 09 64 7781760 30402 15.9982 48
pli 22695 22695 686502 16 0 clubs 256 01 64 5985264 23385 15.9969 41
pli 22695 22695 686502 16 0 clubs 256 03 64 6491632 25363 15.9972 41
pli 22695 22695 686502 16 0 clubs 256 06 64 6875872 26869 15.9943 42
pli 22695 22695 686502 16 0 clubs 256 09 64 6957904 27190 15.994 43
pli 22695 22695 686502 16 0 clubs 1 01 128 4657729 18199 15.996 28
pli 22695 22695 686502 16 0 clubs 1 03 128 4676929 18274 15.9961 28
pli 22695 22695 686502 16 0 clubs 1 06 128 5013345 19587 15.9977 28
pli 22695 22695 686502 16 0 clubs 1 09 128 7458705 29142 15.9969 55
pli 22695 22695 686502 16 0 clubs 16 01 128 4657473 18198 15.996 28
pli 22695 22695 686502 16 0 clubs 16 03 128 4909889 19184 15.9962 28
pli 22695 22695 686502 16 0 clubs 16 06 128 5690577 22233 15.9976 31
pli 22695 22695 686502 16 0 clubs 16 09 128 7696480 30070 15.9979 52
pli 22695 22695 686502 16 0 clubs 64 01 128 4709185 18400 15.9961 28
pli 22695 22695 686502 16 0 clubs 64 03 128 5818689 22734 15.9972 32
pli 22695 22695 686502 16 0 clubs 64 06 128 6783265 26503 15.9969 47
pli 22695 22695 686502 16 0 clubs 64 09 128 7651456 29893 15.9982 52
pli 22695 22695 686502 16 0 clubs 256 01 128 5288176 20662 15.9965 35
pli 22695 22695 686502 16 0 clubs 256 03 128 6086640 23781 15.997 40
pli 22695 22695 686502 16 0 clubs 256 06 128 6788480 26522 15.9976 45
pli 22695 22695 686502 16 0 clubs 256 09 128 7059792 27588 15.9941 42
poisson3Db 85623 85623 2374949 16 0 clubs 1 01 64 409332241 1599073 15.9994 977
poisson3Db 85623 85623 2374949 16 0 clubs 1 03 64 407902305 1593489 15.9994 937
poisson3Db 85623 85623 2374949 16 0 clubs 1 06 64 243836097 952566 15.9993 805
poisson3Db 85623 85623 2374949 16 0 clubs 1 09 64 212810992 831370 15.9993 396
poisson3Db 85623 85623 2374949 16 0 clubs 16 01 64 409164049 1598416 15.9994 952
poisson3Db 85623 85623 2374949 16 0 clubs 16 03 64 405306097 1583347 15.9994 956
poisson3Db 85623 85623 2374949 16 0 clubs 16 06 64 225881361 882423 15.9993 605
poisson3Db 85623 85623 2374949 16 0 clubs 16 09 64 234994145 918044 15.9991 373
poisson3Db 85623 85623 2374949 16 0 clubs 64 01 64 409303313 1598960 15.9994 969
poisson3Db 85623 85623 2374949 16 0 clubs 64 03 64 401536561 1568620 15.9994 947
poisson3Db 85623 85623 2374949 16 0 clubs 64 06 64 220177392 860154 15.9991 545
poisson3Db 85623 85623 2374949 16 0 clubs 64 09 64 329452224 1287042 15.9992 626
poisson3Db 85623 85623 2374949 16 0 clubs 256 01 64 409120641 1598247 15.9994 960
poisson3Db 85623 85623 2374949 16 0 clubs 256 03 64 391226033 1528349 15.9993 944
poisson3Db 85623 85623 2374949 16 0 clubs 256 06 64 216975312 847638 15.9992 652
poisson3Db 85623 85623 2374949 16 0 clubs 256 09 64 439882704 1718415 15.9995 752
poisson3Db 85623 85623 2374949 16 0 clubs 1 01 64 409332241 1599073 15.9994 977
poisson3Db 85623 85623 2374949 16 0 clubs 1 03 64 407902305 1593489 15.9994 937
poisson3Db 85623 85623 2374949 16 0 clubs 1 06 64 243836097 952566 15.9993 805
poisson3Db 85623 85623 2374949 16 0 clubs 1 09 64 212810992 831370 15.9993 396
poisson3Db 85623 85623 2374949 16 0 clubs 16 01 64 409164049 1598416 15.9994 952
poisson3Db 85623 85623 2374949 16 0 clubs 16 03 64 405306097 1583347 15.9994 956
poisson3Db 85623 85623 2374949 16 0 clubs 16 06 64 225881361 882423 15.9993 605
poisson3Db 85623 85623 2374949 16 0 clubs 16 09 64 234994145 918044 15.9991 373
poisson3Db 85623 85623 2374949 16 0 clubs 64 01 64 409303313 1598960 15.9994 969
poisson3Db 85623 85623 2374949 16 0 clubs 64 03 64 401536561 1568620 15.9994 947
poisson3Db 85623 85623 2374949 16 0 clubs 64 06 64 220177392 860154 15.9991 545
poisson3Db 85623 85623 2374949 16 0 clubs 64 09 64 329452224 1287042 15.9992 626
poisson3Db 85623 85623 2374949 16 0 clubs 256 01 64 409120641 1598247 15.9994 960
poisson3Db 85623 85623 2374949 16 0 clubs 256 03 64 391226033 1528349 15.9993 944
poisson3Db 85623 85623 2374949 16 0 clubs 256 06 64 216975312 847638 15.9992 652
poisson3Db 85623 85623 2374949 16 0 clubs 256 09 64 439882704 1718415 15.9995 752
poisson3Db 85623 85623 2374949 16 0 clubs 1 01 128 409332241 1599073 15.9994 977
poisson3Db 85623 85623 2374949 16 0 clubs 1 03 128 407919521 1593554 15.9994 937
poisson3Db 85623 85623 2374949 16 0 clubs 1 06 128 243616369 951724 15.999 742
poisson3Db 85623 85623 2374949 16 0 clubs 1 09 128 211836496 827551 15.9995 342
poisson3Db 85623 85623 2374949 16 0 clubs 16 01 128 409164049 1598416 15.9994 952
poisson3Db 85623 85623 2374949 16 0 clubs 16 03 128 405456113 1583933 15.9994 956
poisson3Db 85623 85623 2374949 16 0 clubs 16 06 128 225935649 882630 15.9993 614
poisson3Db 85623 85623 2374949 16 0 clubs 16 09 128 231141633 903003 15.999 393
poisson3Db 85623 85623 2374949 16 0 clubs 64 01 128 409310769 1598988 15.9994 973
poisson3Db 85623 85623 2374949 16 0 clubs 64 03 128 401638337 1569017 15.9994 956
poisson3Db 85623 85623 2374949 16 0 clubs 64 06 128 220229057 860360 15.999 561
poisson3Db 85623 85623 2374949 16 0 clubs 64 09 128 317433984 1240098 15.9992 644
poisson3Db 85623 85623 2374949 16 0 clubs 256 01 128 409130113 1598284 15.9994 956
poisson3Db 85623 85623 2374949 16 0 clubs 256 03 128 391097089 1527847 15.9993 944
poisson3Db 85623 85623 2374949 16 0 clubs 256 06 128 217206736 848542 15.9992 618
poisson3Db 85623 85623 2374949 16 0 clubs 256 09 128 427258368 1669095 15.9995 649
power9 155376 155376 2512300 16 0 clubs 1 01 64 49076480 191705 16 234
power9 155376 155376 2512300 16 0 clubs 1 03 64 42439168 165778 16 237
power9 155376 155376 2512300 16 0 clubs 1 06 64 42439168 165778 16 237
power9 155376 155376 2512300 16 0 clubs 1 09 64 99377920 388195 16 243
power9 155376 155376 2512300 16 0 clubs 16 01 64 49076480 191705 16 234
power9 155376 155376 2512300 16 0 clubs 16 03 64 57364992 224082 16 234
power9 155376 155376 2512300 16 0 clubs 16 06 64 50106368 195728 16 237
power9 155376 155376 2512300 16 0 clubs 16 09 64 76285696 297991 16 255
power9 155376 155376 2512300 16 0 clubs 64 01 64 51602176 201571 16 234
power9 155376 155376 2512300 16 0 clubs 64 03 64 63069440 246365 16 237
power9 155376 155376 2512300 16 0 clubs 64 06 64 63363584 247514 16 236
power9 155376 155376 2512300 16 0 clubs 64 09 64 88182784 344464 16 237
power9 155376 155376 2512300 16 0 clubs 256 01 64 60794624 237479 16 234
power9 155376 155376 2512300 16 0 clubs 256 03 64 86954496 339666 16 234
power9 155376 155376 2512300 16 0 clubs 256 06 64 89050624 347854 16 240
power9 155376 155376 2512300 16 0 clubs 256 09 64 91220480 356330 16 246
power9 155376 155376 2512300 16 0 clubs 1 01 64 49076480 191705 16 234
power9 155376 155376 2512300 16 0 clubs 1 03 64 42439168 165778 16 237
power9 155376 155376 2512300 16 0 clubs 1 06 64 42439168 165778 16 237
power9 155376 155376 2512300 16 0 clubs 1 09 64 99377920 388195 16 243
power9 155376 155376 2512300 16 0 clubs 16 01 64 49076480 191705 16 234
power9 155376 155376 2512300 16 0 clubs 16 03 64 57364992 224082 16 234
power9 155376 155376 2512300 16 0 clubs 16 06 64 50106368 195728 16 237
power9 155376 155376 2512300 16 0 clubs 16 09 64 76285696 297991 16 255
power9 155376 155376 2512300 16 0 clubs 64 01 64 51602176 201571 16 234
power9 155376 155376 2512300 16 0 clubs 64 03 64 63069440 246365 16 237
power9 155376 155376 2512300 16 0 clubs 64 06 64 63363584 247514 16 236
power9 155376 155376 2512300 16 0 clubs 64 09 64 88182784 344464 16 237
power9 155376 155376 2512300 16 0 clubs 256 01 64 60794624 237479 16 234
power9 155376 155376 2512300 16 0 clubs 256 03 64 86954496 339666 16 234
power9 155376 155376 2512300 16 0 clubs 256 06 64 89050624 347854 16 240
power9 155376 155376 2512300 16 0 clubs 256 09 64 91220480 356330 16 246
power9 155376 155376 2512300 16 0 clubs 1 01 128 49076480 191705 16 234
power9 155376 155376 2512300 16 0 clubs 1 03 128 43798016 171086 16 234
power9 155376 155376 2512300 16 0 clubs 1 06 128 43798016 171086 16 234
power9 155376 155376 2512300 16 0 clubs 1 09 128 96914688 378573 16 243
power9 155376 155376 2512300 16 0 clubs 16 01 128 49076480 191705 16 234
power9 155376 155376 2512300 16 0 clubs 16 03 128 57364480 224080 16 234
power9 155376 155376 2512300 16 0 clubs 16 06 128 49473024 193254 16 237
power9 155376 155376 2512300 16 0 clubs 16 09 128 70974976 277246 16 255
